,name,tp,num,stocks
64,两年新股,fg,141,"['001239', '001306', '001326', '001358', '001359', '001376', '001378', '001379', '001387', '001389', '300784', '301251', '301392', '301413', '301418', '301421', '301459', '301469', '301489', '301498', '301500', '301502', '301507', '301508', '301510', '301511', '301516', '301517', '301520', '301525', '301526', '301528', '301529', '301533', '301536', '301538', '301539', '301548', '301550', '301552', '301555', '301558', '301559', '301565', '301566', '301567', '301568', '301577', '301578', '301580', '301587', '301588', '301589', '301591', '301596', '301603', '301606', '301608', '601033', '601083', '601096', '603004', '603062', '603075', '603082', '603107', '603193', '603231', '603270', '603273', '603275', '603276', '603285', '603312', '603325', '603341', '603344', '603350', '603373', '603375', '603381', '603391', '688530', '688548', '688549', '688573', '688584', '688591', '688592', '688648', '688652', '688653', '688657', '688691', '688692', '688693', '688695', '688702', '688709', '688716', '688717', '688719', '688720', '688721', '831175', '831396', '831627', '832469', '832522', '832786', '832978', '833030', '833284', '835438', '835579', '836419', '836504', '836547', '836961', '837023', '837174', '837403', '837748', '839493', '870656', '870976', '871263', '872931', '872953', '873132', '873570', '873665', '873679', '873690', '873693', '873703', '873706', '873726', '873806', '873833', '920002']"
65,高贝塔值,fg,100,"['002265', '300169', '300368', '300399', '300561', '300803', '300872', '301196', '301217', '430090', '600010', '600178', '600203', '600318', '600448', '600513', '600619', '600650', '600698', '601059', '601177', '601519', '601696', '601908', '601929', '603089', '603106', '603123', '603212', '603226', '603335', '603669', '603776', '603969', '605398', '688010', '688155', '688159', '688173', '688197', '688202', '688280', '688318', '688331', '688356', '688373', '688408', '688425', '688499', '688585', '688591', '688626', '688638', '688660', '688691', '688716', '830879', '831832', '831834', '832089', '832171', '832469', '832522', '832566', '832876', '832885', '833427', '833454', '833580', '833873', '833914', '833943', '834475', '835174', '835508', '836149', '836247', '836270', '836892', '836942', '836957', '837344', '837592', '837663', '838810', '839680', '839790', '870199', '870436', '871245', '873001', '873305', '873690', '873706', '873726', '873806', '920002', '920098', '920682', '920799']"
66,参股金融,fg,220,"['000009', '000027', '000030', '000060', '000066', '000069', '000100', '000429', '000488', '000514', '000539', '000541', '000543', '000551', '000570', '000589', '000600', '000603', '000623', '000628', '000652', '000685', '000688', '000690', '000700', '000702', '000703', '000715', '000735', '000768', '000798', '000800', '000823', '000828', '000850', '000876', '000878', '000883', '000900', '000932', '000936', '000993', '002021', '002024', '002056', '002064', '002093', '002104', '002108', '002154', '002203', '002233', '002277', '002286', '002322', '002344', '002347', '002357', '002403', '002412', '002444', '002493', '002543', '002572', '002574', '002578', '002608', '002622', '002630', '002636', '002653', '002657', '002697', '002753', '002951', '300011', '300016', '300070', '300085', '300169', '300175', '300194', '300231', '300517', '300570', '300710', '300803', '301299', '600004', '600020', '600023', '600026', '600033', '600039', '600052', '600054', '600064', '600079', '600100', '600106', '600107', '600108', '600115', '600128', '600157', '600170', '600177', '600191', '600208', '600226', '600236', '600249', '600252', '600266', '600269', '600278', '600287', '600288', '600292', '600310', '600315', '600332', '600339', '600350', '600352', '600362', '600377', '600382', '600483', '600487', '600498', '600500', '600503', '600510', '600512', '600516', '600517', '600522', '600546', '600551', '600570', '600588', '600592', '600600', '600611', '600612', '600638', '600639', '600641', '600649', '600650', '600655', '600663', '600675', '600704', '600713', '600716', '600718', '600736', '600739', '600741', '600742', '600750', '600754', '600755', '600757', '600784', '600790', '600802', '600826', '600827', '600833', '600838', '600851', '600857', '600865', '600873', '600881', '600884', '600959', '600979', '600981', '601018', '601086', '601107', '601177', '601188', '601199', '601200', '601216', '601238', '601339', '601360', '601512', '601567', '601618', '601678', '601777', '601811', '601866', '601886', '601929', '601933', '603059', '603100', '603165', '603225', '603319', '603333', '603366', '603393', '603823', '603826', '603858', '603896', '605016', '605122', '605168', '688777', '834062']"
67,被举牌,fg,56,"['000408', '000538', '000651', '000858', '000883', '000912', '000915', '001286', '001288', '002005', '002083', '002091', '002199', '002422', '002580', '002643', '002870', '002966', '003017', '300019', '300102', '300174', '300201', '300326', '300374', '300406', '300473', '300555', '300625', '300909', '600113', '600176', '600179', '600269', '600502', '600582', '600679', '600738', '600753', '600821', '600846', '601000', '601009', '601233', '601326', '601933', '603013', '603023', '603033', '603056', '603069', '688265', '688511', '688550', '833781', '836208']"
68,回购计划,fg,400,"['000012', '000034', '000050', '000333', '000338', '000404', '000425', '000513', '000521', '000526', '000528', '000550', '000554', '000591', '000629', '000630', '000631', '000652', '000661', '000680', '000703', '000725', '000731', '000739', '000801', '000812', '000848', '000925', '000929', '000932', '000933', '000950', '000957', '000960', '000967', '000975', '000977', '000997', '001203', '001206', '001215', '001314', '001322', '001326', '001330', '001378', '001872', '001914', '001965', '001979', '002001', '002020', '002028', '002034', '002048', '002050', '002062', '002067', '002084', '002099', '002102', '002111', '002133', '002145', '002179', '002198', '002202', '002206', '002228', '002233', '002236', '002240', '002241', '002249', '002252', '002270', '002283', '002287', '002292', '002322', '002327', '002340', '002343', '002346', '002352', '002353', '002374', '002387', '002392', '002407', '002415', '002419', '002431', '002443', '002446', '002458', '002465', '002475', '002481', '002484', '002511', '002532', '002557', '002567', '002570', '002576', '002577', '002579', '002589', '002600', '002601', '002615', '002631', '002637', '002643', '002648', '002681', '002686', '002714', '002716', '002725', '002758', '002787', '002798', '002810', '002858', '002870', '002881', '002895', '002909', '002913', '002925', '002937', '002940', '002950', '002968', '002969', '002975', '002983', '002986', '002988', '002993', '003000', '003011', '003012', '300083', '300101', '300121', '300136', '300146', '300158', '300185', '300214', '300239', '300249', '300258', '300278', '300286', '300298', '300303', '300322', '300343', '300388', '300408', '300433', '300442', '300454', '300457', '300494', '300496', '300498', '300501', '300520', '300582', '300592', '300594', '300610', '300624', '300642', '300644', '300677', '300684', '300686', '300705', '300739', '300740', '300748', '300750', '300770', '300778', '300802', '300861', '300877', '300901', '300904', '300919', '300966', '300967', '300976', '300985', '301004', '301007', '301035', '301080', '301086', '301090', '301093', '301102', '301109', '301127', '301135', '301152', '301166', '301188', '301191', '301223', '301228', '301229', '301231', '301232', '301258', '301260', '301302', '301322', '301325', '301376', '301382', '301390', '301395', '301468', '301469', '301505', '301507', '301515', '301518', '301519', '301520', '301568', '301587', '301589', '430476', '600010', '600031', '600039', '600057', '600059', '600061', '600115', '600129', '600130', '600186', '600201', '600212', '600219', '600231', '600252', '600267', '600273', '600320', '600325', '600328', '600330', '600337', '600351', '600361', '600363', '600372', '600382', '600400', '600406', '600426', '600519', '600522', '600545', '600567', '600570', '600579', '600586', '600588', '600603', '600640', '600667', '600668', '600690', '600713', '600731', '600756', '600759', '600839', '600862', '600869', '600873', '600918', '600927', '600933', '600989', '601016', '601021', '601138', '601231', '601236', '601238', '601366', '601390', '601515', '601598', '601609', '601666', '601678', '601700', '601718', '601727', '601800', '601816', '601877', '601880', '601969', '601985', '603008', '603010', '603013', '603035', '603043', '603056', '603058', '603063', '603087', '603127', '603158', '603165', '603195', '603222', '603229', '603237', '603259', '603269', '603272', '603281', '603300', '603306', '603311', '603312', '603313', '603317', '603324', '603337', '603341', '603360', '603368', '603375', '603439', '603518', '603530', '603556', '603558', '603588', '603609', '603681', '603690', '603707', '603708', '603738', '603768', '603811', '603836', '603861', '603885', '603978', '603985', '605006', '605050', '605055', '605069', '605088', '605090', '605116', '605158', '605162', '605178', '605287', '605296', '605299', '605507', '688001', '688004', '688008', '688013', '688016', '688029', '688035', '688046', '688049', '688062', '688065', '688080', '688084', '688087', '688089', '688099', '688103']"
69,配股预案,fg,1,['300176']
70,配股股,fg,0,['']
71,定增预案,fg,183,"['000060', '000151', '000545', '000571', '000601', '000612', '000695', '000722', '000753', '000803', '000833', '000878', '000890', '000905', '000962', '001207', '001216', '001267', '001376', '002027', '002044', '002048', '002059', '002069', '002128', '002153', '002161', '002239', '002264', '002278', '002449', '002457', '002480', '002507', '002527', '002535', '002653', '002669', '002676', '002828', '002870', '002879', '002880', '002915', '002967', '002996', '003002', '300022', '300045', '300051', '300065', '300083', '300098', '300174', '300189', '300191', '300249', '300264', '300266', '300334', '300352', '300354', '300355', '300410', '300423', '300436', '300490', '300511', '300554', '300573', '300604', '300609', '300620', '300635', '300666', '300672', '300691', '300711', '300738', '300753', '300758', '300774', '300790', '300886', '300904', '300915', '300943', '300950', '300956', '300984', '300995', '301011', '301013', '301079', '301112', '301160', '301178', '301236', '301273', '301316', '301323', '301368', '301486', '301488', '301489', '301505', '301518', '301607', '301613', '600095', '600117', '600156', '600168', '600208', '600218', '600358', '600469', '600500', '600539', '600579', '600590', '600593', '600601', '600733', '600746', '600819', '600863', '600903', '600960', '600962', '601003', '601555', '601933', '603009', '603019', '603030', '603058', '603082', '603085', '603089', '603130', '603151', '603162', '603192', '603199', '603220', '603232', '603236', '603256', '603299', '603306', '603333', '603399', '603667', '603690', '603758', '603776', '603816', '603906', '603918', '603955', '605008', '605268', '605555', '688038', '688041', '688126', '688280', '688291', '688313', '688339', '688378', '688379', '688418', '688520', '688568', '688611', '688621', '688629', '688636', '688655', '688683', '832982']"
72,定增股,fg,81,"['000100', '000410', '000561', '000635', '000657', '000707', '000922', '000998', '002046', '002112', '002384', '002840', '002957', '300034', '300073', '300286', '300319', '300426', '300537', '300539', '300648', '300682', '300757', '300772', '300811', '300848', '300918', '300926', '301066', '301162', '301278', '301297', '600027', '600057', '600184', '600272', '600331', '600428', '600458', '600498', '600521', '600536', '600548', '600644', '600648', '600760', '600875', '600886', '600935', '601127', '601162', '601211', '601328', '601456', '601658', '601939', '601988', '603026', '603079', '603088', '603209', '603268', '603321', '603358', '603416', '603683', '605020', '605133', '605300', '688050', '688065', '688085', '688116', '688138', '688160', '688172', '688192', '688469', '688521', '688525', '688536']"
73,重组预案,fg,176,"['000078', '000151', '000504', '000545', '000559', '000599', '000603', '000612', '000688', '000695', '000722', '000736', '000859', '000878', '000886', '000905', '000958', '000973', '001267', '002027', '002044', '002058', '002123', '002128', '002153', '002156', '002277', '002289', '002305', '002379', '002387', '002456', '002480', '002507', '002510', '002534', '002575', '002667', '002736', '002761', '002838', '002868', '002978', '002995', '003013', '300051', '300065', '300121', '300174', '300237', '300277', '300289', '300417', '300423', '300444', '300449', '300473', '300620', '300655', '300672', '300688', '300691', '300716', '300769', '300781', '300868', '300943', '300950', '300956', '300972', '300992', '300998', '301033', '301079', '301112', '301178', '301281', '301316', '301323', '301335', '301389', '301486', '301505', '301517', '301613', '600021', '600082', '600095', '600114', '600150', '600156', '600168', '600208', '600221', '600239', '600250', '600292', '600322', '600328', '600340', '600356', '600358', '600397', '600446', '600463', '600479', '600500', '600539', '600569', '600575', '600579', '600590', '600725', '600745', '600749', '600770', '600774', '600803', '600863', '600881', '600889', '600903', '600933', '600936', '600960', '600962', '601088', '601121', '601208', '601519', '601789', '601798', '601872', '601969', '601989', '603007', '603019', '603031', '603045', '603069', '603082', '603151', '603196', '603306', '603659', '603690', '603758', '603958', '603991', '605008', '605077', '688038', '688041', '688089', '688115', '688126', '688143', '688173', '688206', '688228', '688230', '688291', '688293', '688313', '688339', '688357', '688368', '688507', '688522', '688535', '688609', '688621', '688622', '688655', '688667', '835174']"
74,重组股,fg,116,"['000088', '000100', '000155', '000410', '000422', '000558', '000561', '000595', '000657', '000712', '000791', '000800', '000809', '000828', '000922', '000938', '000998', '000999', '001239', '001267', '001288', '002047', '002058', '002134', '002151', '002180', '002320', '002564', '002572', '002627', '002630', '002683', '002685', '002701', '002716', '002778', '002930', '003031', '003043', '300056', '300072', '300078', '300080', '300103', '300268', '300319', '300456', '300507', '300551', '300582', '300592', '300623', '300682', '300701', '300757', '300796', '300850', '300879', '300927', '301099', '301109', '301161', '301192', '301296', '301297', '301408', '302132', '600027', '600038', '600072', '600107', '600133', '600173', '600185', '600198', '600211', '600223', '600310', '600323', '600345', '600373', '600378', '600396', '600506', '600579', '600605', '600674', '600720', '600729', '600742', '600743', '600768', '600816', '600834', '600882', '601008', '601121', '601127', '601211', '601456', '603088', '603268', '603358', '603718', '603759', '603990', '605389', '688085', '688225', '688337', '688360', '688469', '688488', '688588', '836149', '872392']"
75,发可转债,fg,46,"['001202', '001380', '002430', '002913', '002997', '300453', '300563', '300592', '300611', '300622', '300660', '300709', '300751', '300763', '300818', '300843', '300863', '300964', '300996', '301036', '301210', '301571', '600048', '600325', '600368', '600456', '600483', '600577', '600853', '603037', '603052', '603093', '603129', '603290', '603308', '603979', '688003', '688200', '688210', '688300', '688352', '688502', '688533', '688676', '688798', '688800']"
76,股权激励,fg,54,"['001225', '001230', '001238', '002355', '002657', '002667', '002716', '002857', '002957', '002998', '300221', '300395', '300449', '300644', '300686', '300727', '300782', '300789', '300866', '300889', '301108', '301123', '301177', '301235', '301251', '301288', '301320', '301413', '301498', '301558', '600057', '600078', '600114', '600128', '600593', '600702', '600731', '603028', '603043', '603583', '605296', '688025', '688069', '688083', '688121', '688271', '688328', '688337', '688369', '688480', '688485', '688598', '688737', '688772']"
77,股权转让,fg,317,"['000007', '000010', '000034', '000050', '000078', '000153', '000155', '000426', '000523', '000526', '000545', '000564', '000593', '000625', '000639', '000677', '000712', '000750', '000768', '000777', '000783', '000813', '000826', '000875', '000893', '000938', '000957', '001205', '002015', '002021', '002042', '002052', '002054', '002055', '002082', '002114', '002141', '002162', '002179', '002182', '002198', '002199', '002201', '002211', '002213', '002219', '002231', '002276', '002277', '002313', '002343', '002344', '002356', '002369', '002397', '002418', '002480', '002512', '002564', '002569', '002578', '002579', '002584', '002588', '002608', '002625', '002630', '002638', '002640', '002643', '002659', '002681', '002685', '002713', '002717', '002742', '002766', '002778', '002793', '002795', '002822', '002842', '002848', '002853', '002868', '002882', '002901', '002902', '002916', '002929', '002943', '002949', '002971', '002975', '002987', '002989', '002995', '002999', '003001', '003018', '300029', '300041', '300056', '300070', '300080', '300085', '300103', '300120', '300131', '300137', '300145', '300149', '300162', '300163', '300187', '300193', '300203', '300204', '300214', '300224', '300276', '300285', '300310', '300377', '300382', '300407', '300410', '300436', '300440', '300444', '300451', '300459', '300466', '300479', '300506', '300523', '300535', '300548', '300551', '300579', '300600', '300605', '300663', '300691', '300696', '300698', '300702', '300715', '300739', '300753', '300756', '300758', '300769', '300777', '300779', '300808', '300809', '300813', '300829', '300841', '300859', '300872', '300889', '300897', '300901', '300905', '300911', '300923', '300931', '300950', '300972', '300989', '300991', '301011', '301020', '301033', '301051', '301055', '301078', '301213', '301228', '301280', '301316', '301322', '302132', '600052', '600078', '600117', '600191', '600193', '600234', '600246', '600256', '600310', '600318', '600338', '600369', '600372', '600379', '600382', '600406', '600439', '600503', '600537', '600577', '600595', '600605', '600654', '600673', '600674', '600689', '600691', '600706', '600712', '600714', '600721', '600765', '600803', '600835', '600926', '600973', '601008', '601010', '601106', '601156', '601168', '601339', '601519', '601798', '601969', '601989', '603007', '603031', '603085', '603101', '603130', '603139', '603168', '603188', '603220', '603260', '603316', '603318', '603322', '603330', '603333', '603377', '603388', '603398', '603439', '603520', '603528', '603556', '603598', '603612', '603615', '603636', '603665', '603666', '603755', '603773', '603790', '603799', '603823', '603825', '603828', '603839', '603877', '603879', '603895', '603900', '603966', '603985', '605001', '605055', '605086', '605136', '605198', '605218', '605289', '605298', '605368', '605488', '605588', '688037', '688065', '688066', '688070', '688090', '688096', '688097', '688117', '688206', '688209', '688216', '688249', '688265', '688278', '688283', '688295', '688350', '688359', '688360', '688418', '688478', '688561', '688582', '688586', '688593', '688625', '688658', '688685', '688786', '688789', '830964', '838402', '872541']"
78,控制变更,fg,121,"['000016', '000403', '000408', '000506', '000518', '000546', '000557', '000590', '000633', '000716', '000792', '000826', '000953', '000989', '001205', '001212', '001234', '002090', '002199', '002210', '002361', '002367', '002369', '002377', '002484', '002515', '002527', '002529', '002633', '002634', '002697', '002725', '002765', '002778', '002802', '002826', '002868', '002875', '002898', '002955', '300022', '300078', '300084', '300103', '300125', '300135', '300149', '300152', '300163', '300185', '300227', '300242', '300266', '300327', '300329', '300420', '300478', '300483', '300507', '300511', '300532', '300554', '300572', '300587', '300588', '300592', '300609', '300668', '300710', '300720', '300746', '300807', '300828', '300839', '300841', '300897', '300959', '300961', '301012', '301186', '600079', '600193', '600288', '600360', '600421', '600425', '600520', '600535', '600584', '601500', '601515', '603080', '603100', '603110', '603139', '603188', '603226', '603227', '603330', '603333', '603336', '603389', '603399', '603656', '603719', '603776', '603825', '603876', '603920', '603955', '603988', '605081', '605389', '688037', '688350', '688567', '688579', '688585', '688656', '830964', '834415']"
79,化债AMC,fg,66,"['000011', '000401', '000410', '000510', '000514', '000520', '000531', '000563', '000567', '000631', '000652', '000793', '000837', '000886', '000908', '000960', '000987', '000993', '002057', '002094', '002285', '002451', '002495', '002657', '002686', '002701', '002786', '300348', '300355', '300465', '300663', '300674', '301378', '600020', '600084', '600163', '600252', '600282', '600318', '600475', '600489', '600502', '600507', '600622', '600645', '600657', '600685', '600704', '600730', '600784', '600830', '600864', '601106', '601158', '601177', '601198', '601375', '601390', '601600', '601688', '601700', '601727', '601992', '603153', '603918', '836208']"
80,专项贷款,fg,400,"['000012', '000034', '000035', '000050', '000100', '000155', '000301', '000333', '000404', '000422', '000428', '000503', '000521', '000526', '000528', '000531', '000541', '000568', '000581', '000582', '000589', '000597', '000601', '000629', '000631', '000637', '000651', '000652', '000661', '000703', '000709', '000725', '000733', '000758', '000778', '000785', '000796', '000801', '000811', '000848', '000883', '000886', '000898', '000912', '000923', '000932', '000937', '000950', '000957', '000967', '000975', '000977', '000988', '001203', '001212', '001215', '001228', '001266', '001283', '001286', '001300', '001301', '001322', '001378', '001872', '001914', '001965', '001979', '002001', '002034', '002048', '002050', '002068', '002083', '002084', '002091', '002100', '002111', '002120', '002126', '002138', '002145', '002163', '002166', '002167', '002171', '002192', '002203', '002206', '002228', '002240', '002241', '002249', '002250', '002252', '002271', '002283', '002292', '002318', '002330', '002340', '002346', '002353', '002368', '002386', '002392', '002407', '002410', '002415', '002430', '002432', '002434', '002437', '002443', '002446', '002458', '002465', '002468', '002481', '002493', '002523', '002532', '002534', '002557', '002565', '002570', '002589', '002590', '002600', '002601', '002615', '002637', '002643', '002661', '002669', '002696', '002708', '002709', '002714', '002716', '002725', '002772', '002798', '002803', '002840', '002845', '002858', '002863', '002870', '002881', '002883', '002901', '002909', '002920', '002925', '002940', '002967', '002969', '002986', '002988', '002996', '003000', '003010', '003011', '003012', '003037', '003038', '300083', '300101', '300119', '300121', '300136', '300146', '300185', '300197', '300219', '300249', '300258', '300274', '300278', '300294', '300298', '300373', '300402', '300433', '300442', '300496', '300498', '300501', '300520', '300568', '300569', '300582', '300594', '300624', '300639', '300644', '300680', '300686', '300705', '300717', '300740', '300743', '300748', '300749', '300751', '300765', '300786', '300829', '300872', '300919', '300966', '300985', '301004', '301035', '301070', '301081', '301086', '301090', '301099', '301127', '301135', '301188', '301197', '301216', '301229', '301231', '301235', '301268', '301321', '301331', '301376', '301382', '301395', '301468', '301469', '301515', '301518', '301519', '301529', '430476', '600010', '600020', '600022', '600026', '600028', '600033', '600059', '600075', '600076', '600108', '600111', '600169', '600172', '600176', '600184', '600186', '600202', '600212', '600215', '600216', '600231', '600233', '600237', '600255', '600257', '600273', '600293', '600307', '600325', '600328', '600350', '600361', '600371', '600388', '600395', '600399', '600415', '600428', '600448', '600456', '600480', '600483', '600495', '600496', '600499', '600502', '600507', '600522', '600528', '600567', '600569', '600570', '600587', '600623', '600639', '600648', '600667', '600673', '600674', '600691', '600699', '600702', '600713', '600729', '600738', '600750', '600755', '600756', '600761', '600765', '600790', '600810', '600820', '600821', '600839', '600850', '600867', '600868', '600869', '600905', '600916', '600929', '600933', '600987', '601058', '601117', '601137', '601168', '601226', '601233', '601366', '601390', '601588', '601598', '601609', '601619', '601666', '601668', '601678', '601700', '601717', '601727', '601866', '601872', '601880', '601918', '601919', '601966', '601969', '601975', '603025', '603031', '603035', '603056', '603069', '603077', '603105', '603151', '603161', '603165', '603167', '603180', '603190', '603195', '603197', '603219', '603225', '603237', '603239', '603259', '603272', '603300', '603306', '603311', '603313', '603324', '603341', '603369', '603375', '603477', '603500', '603507', '603619', '603628', '603663', '603668', '603690', '603712', '603713', '603733', '603759', '603799', '603811', '603858', '603877', '603919', '603978', '603986', '605050']"
81,股权集中,fg,81,"['000553', '000617', '000708', '000719', '000877', '000895', '001213', '002032', '002060', '002608', '002961', '003013', '003039', '300741', '300765', '300979', '300999', '301015', '301102', '301116', '301177', '301200', '301217', '301256', '301286', '301287', '301301', '301371', '301377', '301559', '301665', '302132', '600007', '600081', '600299', '600350', '600370', '600662', '600724', '600746', '600828', '600829', '600925', '600968', '601003', '601019', '601022', '601033', '601059', '601061', '601068', '601083', '601228', '601231', '601279', '601698', '601801', '601857', '601858', '601921', '601958', '603004', '603075', '603103', '603198', '603256', '603733', '603868', '603983', '605003', '605005', '605162', '605339', '688082', '688285', '688303', '688425', '688506', '688819', '830946', '838171']"
82,股权分散,fg,146,"['000010', '000100', '000510', '000826', '000925', '001227', '002044', '002115', '002126', '002131', '002138', '002212', '002216', '002229', '002253', '002291', '002296', '002298', '002334', '002354', '002355', '002405', '002413', '002426', '002437', '002446', '002506', '002510', '002512', '002559', '002575', '002584', '002640', '002649', '002657', '002682', '002706', '002795', '002798', '002807', '002839', '002958', '003017', '300002', '300005', '300018', '300036', '300041', '300044', '300047', '300056', '300058', '300077', '300078', '300097', '300109', '300132', '300137', '300142', '300152', '300159', '300163', '300167', '300169', '300170', '300209', '300213', '300221', '300223', '300228', '300245', '300253', '300254', '300287', '300301', '300310', '300315', '300324', '300326', '300338', '300346', '300365', '300379', '300395', '300458', '300459', '300467', '300469', '300475', '300477', '300498', '300502', '300513', '300541', '300587', '300649', '300663', '300724', '301390', '301505', '301571', '600155', '600410', '600446', '600512', '600538', '600577', '600721', '600797', '600843', '600868', '600881', '600908', '600919', '601128', '601528', '601678', '601825', '601860', '603018', '603037', '603111', '603183', '603323', '603348', '603458', '603803', '603917', '603968', '603986', '688008', '688031', '688076', '688116', '688133', '688260', '688262', '688321', '688512', '688518', '688591', '688613', '688653', '689009', '830832', '832023']"
83,分拆上市,fg,82,"['000009', '000016', '000039', '000055', '000066', '000338', '000630', '000636', '000661', '000723', '000967', '000990', '002004', '002007', '002008', '002010', '002091', '002117', '002130', '002149', '002152', '002171', '002230', '002273', '002340', '002353', '002384', '002396', '002402', '002415', '002422', '002429', '002465', '002472', '002488', '002594', '002601', '002609', '002611', '002656', '002717', '300003', '300037', '300043', '300070', '300124', '300201', '300269', '300274', '300296', '300365', '600029', '600067', '600104', '600167', '600183', '600195', '600196', '600210', '600223', '600282', '600298', '600332', '600436', '600475', '600522', '600535', '600549', '600580', '600582', '600633', '600704', '600739', '600782', '601018', '601186', '601390', '601717', '601727', '601777', '603077', '603987']"
84,壳资源,fg,53,"['000004', '000159', '000573', '000586', '000609', '000633', '000638', '000677', '000679', '000816', '000929', '000953', '002021', '002054', '002058', '002072', '002098', '002165', '002188', '002199', '002207', '002209', '002259', '002272', '002289', '002296', '002420', '002452', '002513', '002569', '002576', '002629', '002633', '002667', '002687', '002702', '002708', '002715', '002760', '300071', '600107', '600130', '600193', '600234', '600243', '600355', '600421', '600493', '600539', '600671', '600778', '600857', '600883']"
85,要约收购,fg,13,"['002408', '002633', '300326', '600399', '600530', '600566', '600777', '603389', '605389', '688585', '688656', '688739', '872808']"
86,高应收款,fg,200,"['000002', '000027', '000028', '000032', '000034', '000039', '000050', '000063', '000078', '000100', '000157', '000333', '000338', '000400', '000411', '000425', '000498', '000528', '000538', '000539', '000544', '000553', '000591', '000651', '000652', '000708', '000725', '000727', '000767', '000768', '000800', '000875', '000877', '000921', '000938', '000950', '000951', '000963', '000977', '000999', '001287', '002008', '002050', '002060', '002074', '002080', '002081', '002179', '002183', '002202', '002203', '002230', '002236', '002241', '002271', '002302', '002352', '002415', '002459', '002475', '002594', '002600', '002761', '002920', '003816', '300001', '300014', '300058', '300070', '300122', '300124', '300207', '300274', '300433', '300450', '300750', '300772', '300999', '302132', '600008', '600011', '600019', '600021', '600023', '600027', '600028', '600031', '600032', '600038', '600039', '600050', '600056', '600057', '600058', '600079', '600089', '600104', '600143', '600153', '600166', '600169', '600170', '600180', '600183', '600188', '600196', '600248', '600309', '600320', '600332', '600339', '600340', '600372', '600406', '600482', '600487', '600498', '600502', '600510', '600511', '600522', '600528', '600582', '600606', '600642', '600690', '600699', '600704', '600710', '600713', '600720', '600741', '600745', '600755', '600760', '600765', '600795', '600820', '600821', '600839', '600853', '600871', '600875', '600879', '600886', '600893', '600900', '600905', '600938', '600939', '600941', '600956', '600968', '600970', '600973', '600998', '601012', '601016', '601068', '601088', '601117', '601138', '601179', '601186', '601231', '601390', '601598', '601607', '601609', '601611', '601615', '601618', '601633', '601668', '601669', '601717', '601727', '601728', '601766', '601800', '601808', '601857', '601868', '601877', '601886', '601898', '601899', '601919', '601985', '601989', '601991', '601992', '603296', '603341', '603368', '688009', '688187', '688223', '688425', '688599']"
87,高质押股,fg,41,"['000020', '000042', '000048', '000078', '000567', '000668', '000688', '000712', '002015', '002082', '002485', '300187', '300267', '300997', '301331', '600053', '600180', '600208', '600241', '600280', '600370', '600400', '600403', '600545', '600599', '600655', '600673', '600682', '600693', '600735', '601969', '603001', '603132', '603223', '603315', '603378', '603567', '603919', '605069', '605189', '605388']"
88,高负债率,fg,88,"['000016', '000056', '000078', '000151', '000566', '000610', '000652', '000659', '000692', '000829', '000839', '000889', '000890', '000911', '000980', '000981', '001896', '002069', '002121', '002172', '002205', '002307', '002313', '002431', '002506', '002513', '002514', '002520', '002524', '002547', '002564', '002607', '002634', '002761', '002775', '002786', '002856', '002905', '300071', '300091', '300169', '300197', '300212', '300237', '300264', '300266', '300269', '300340', '300345', '300385', '300464', '300530', '300621', '301030', '600115', '600221', '600280', '600307', '600340', '600397', '600476', '600537', '600540', '600550', '600569', '600593', '600610', '600661', '600686', '600732', '600744', '600778', '600793', '600807', '600871', '600881', '600936', '600939', '601111', '601933', '603322', '603598', '603616', '603825', '603895', '603959', '688192', '688260']"
89,高商誉,fg,15,"['000526', '000681', '002212', '002322', '002425', '002602', '002640', '300459', '600506', '600633', '600745', '600892', '603031', '603518', '603718']"
