,name,tp,num,stocks
55,中小300,zs,300,"['002001', '002003', '002004', '002006', '002007', '002008', '002010', '002011', '002015', '002019', '002020', '002025', '002027', '002028', '002032', '002036', '002038', '002041', '002043', '002044', '002048', '002049', '002050', '002051', '002053', '002056', '002060', '002061', '002063', '002064', '002065', '002074', '002075', '002077', '002078', '002079', '002080', '002081', '002085', '002091', '002096', '002100', '002101', '002120', '002126', '002127', '002128', '002129', '002130', '002131', '002138', '002139', '002142', '002145', '002146', '002151', '002152', '002153', '002154', '002155', '002156', '002157', '002158', '002171', '002174', '002176', '002179', '002180', '002182', '002183', '002185', '002192', '002195', '002202', '002203', '002204', '002212', '002215', '002216', '002219', '002221', '002222', '002223', '002226', '002230', '002233', '002236', '002237', '002238', '002239', '002240', '002241', '002242', '002243', '002244', '002245', '002249', '002252', '002254', '002258', '002261', '002262', '002265', '002266', '002268', '002270', '002271', '002273', '002276', '002281', '002292', '002294', '002299', '002302', '002304', '002311', '002312', '002314', '002315', '002317', '002318', '002320', '002324', '002332', '002335', '002340', '002351', '002352', '002353', '002368', '002371', '002372', '002373', '002384', '002385', '002389', '002390', '002396', '002400', '002402', '002405', '002407', '002408', '002409', '002410', '002414', '002415', '002416', '002422', '002423', '002428', '002429', '002430', '002432', '002434', '002436', '002439', '002444', '002456', '002458', '002459', '002460', '002461', '002463', '002465', '002466', '002468', '002472', '002475', '002484', '002487', '002488', '002489', '002493', '002497', '002498', '002500', '002506', '002507', '002508', '002511', '002517', '002518', '002531', '002532', '002534', '002539', '002541', '002544', '002545', '002555', '002557', '002558', '002563', '002567', '002568', '002572', '002583', '002594', '002595', '002597', '002600', '002601', '002603', '002605', '002607', '002608', '002611', '002612', '002617', '002624', '002625', '002626', '002635', '002643', '002648', '002651', '002653', '002654', '002668', '002670', '002673', '002675', '002681', '002683', '002690', '002698', '002701', '002705', '002706', '002709', '002714', '002716', '002727', '002736', '002737', '002738', '002739', '002745', '002747', '002755', '002756', '002761', '002773', '002777', '002779', '002791', '002797', '002807', '002812', '002815', '002821', '002831', '002832', '002833', '002837', '002839', '002840', '002841', '002847', '002850', '002851', '002859', '002865', '002867', '002891', '002892', '002895', '002906', '002913', '002916', '002920', '002925', '002926', '002929', '002936', '002938', '002939', '002941', '002945', '002946', '002948', '002958', '002959', '002960', '002966', '002967', '002978', '002979', '002984', '002985', '002987', '002993', '003006', '003021', '003022', '003031', '003035', '003039', '003816']"
56,深证100,zs,100,"['000001', '000002', '000063', '000100', '000157', '000166', '000301', '000333', '000338', '000425', '000538', '000568', '000596', '000617', '000625', '000651', '000661', '000708', '000725', '000768', '000776', '000786', '000792', '000858', '000876', '000877', '000895', '000938', '000963', '000975', '000977', '000983', '000999', '001289', '001872', '001965', '001979', '002001', '002027', '002028', '002049', '002050', '002142', '002179', '002230', '002236', '002241', '002252', '002304', '002311', '002352', '002371', '002415', '002422', '002459', '002460', '002463', '002466', '002475', '002493', '002594', '002600', '002601', '002648', '002714', '002736', '002916', '002920', '002938', '003816', '300014', '300015', '300033', '300059', '300122', '300124', '300274', '300308', '300316', '300347', '300394', '300408', '300413', '300418', '300433', '300442', '300498', '300502', '300628', '300661', '300750', '300759', '300760', '300782', '300832', '300896', '300979', '300999', '301269', '302132']"
57,深证300,zs,300,"['000001', '000002', '000009', '000021', '000027', '000032', '000034', '000050', '000063', '000066', '000069', '000100', '000155', '000157', '000166', '000301', '000333', '000338', '000400', '000408', '000423', '000425', '000426', '000513', '000519', '000528', '000537', '000538', '000539', '000568', '000591', '000596', '000598', '000617', '000623', '000625', '000629', '000630', '000651', '000661', '000683', '000703', '000708', '000709', '000723', '000725', '000728', '000729', '000733', '000738', '000739', '000750', '000768', '000776', '000783', '000785', '000786', '000792', '000799', '000800', '000807', '000825', '000830', '000831', '000858', '000876', '000877', '000878', '000883', '000887', '000893', '000895', '000898', '000921', '000932', '000933', '000937', '000938', '000958', '000959', '000960', '000963', '000975', '000977', '000983', '000987', '000988', '000999', '001286', '001289', '001696', '001872', '001965', '001979', '002001', '002007', '002008', '002025', '002027', '002028', '002032', '002044', '002049', '002050', '002056', '002064', '002065', '002074', '002078', '002080', '002085', '002120', '002128', '002129', '002138', '002142', '002145', '002152', '002153', '002156', '002157', '002179', '002180', '002185', '002202', '002203', '002223', '002230', '002236', '002241', '002244', '002252', '002262', '002266', '002271', '002273', '002281', '002294', '002299', '002304', '002311', '002312', '002318', '002340', '002352', '002353', '002371', '002372', '002384', '002385', '002405', '002409', '002410', '002414', '002415', '002422', '002423', '002429', '002430', '002436', '002439', '002444', '002456', '002459', '002460', '002461', '002463', '002465', '002466', '002472', '002475', '002493', '002500', '002508', '002517', '002532', '002555', '002558', '002568', '002594', '002595', '002600', '002601', '002603', '002608', '002624', '002625', '002648', '002653', '002673', '002683', '002709', '002714', '002736', '002738', '002739', '002756', '002797', '002812', '002821', '002831', '002841', '002850', '002851', '002916', '002920', '002926', '002938', '002939', '002945', '002966', '002984', '003022', '003031', '003035', '003816', '300001', '300003', '300012', '300014', '300015', '300017', '300024', '300033', '300037', '300054', '300059', '300070', '300073', '300115', '300122', '300124', '300142', '300144', '300146', '300207', '300223', '300251', '300274', '300285', '300308', '300316', '300339', '300347', '300373', '300383', '300390', '300394', '300395', '300408', '300413', '300418', '300433', '300442', '300450', '300454', '300458', '300474', '300476', '300487', '300496', '300498', '300502', '300529', '300558', '300567', '300601', '300604', '300628', '300661', '300676', '300699', '300724', '300748', '300750', '300751', '300759', '300760', '300763', '300765', '300782', '300803', '300832', '300866', '300888', '300896', '300919', '300957', '300979', '300999', '301165', '301236', '301267', '301269', '301301', '301308', '301358', '301498', '301536', '302132']"
58,深证成长,zs,100,"['000032', '000100', '000408', '000423', '000426', '000568', '000596', '000625', '000661', '000683', '000733', '000792', '000807', '000830', '000878', '000893', '000921', '000933', '000975', '000983', '000999', '001286', '002001', '002028', '002032', '002049', '002050', '002056', '002074', '002179', '002236', '002252', '002266', '002273', '002294', '002311', '002318', '002340', '002371', '002409', '002459', '002460', '002463', '002466', '002472', '002475', '002517', '002594', '002595', '002608', '002625', '002648', '002709', '002714', '002738', '002756', '002821', '002850', '002920', '002984', '003031', '300001', '300014', '300037', '300054', '300073', '300115', '300124', '300144', '300274', '300308', '300316', '300373', '300390', '300394', '300395', '300442', '300487', '300498', '300502', '300601', '300604', '300628', '300661', '300724', '300748', '300750', '300751', '300759', '300760', '300763', '300832', '300866', '300896', '300919', '300957', '301301', '301308', '301358', '301498']"
59,深证红利,zs,40,"['000157', '000333', '000338', '000408', '000423', '000425', '000513', '000538', '000568', '000630', '000651', '000708', '000776', '000786', '000830', '000858', '000895', '000933', '000975', '000999', '001965', '002001', '002027', '002128', '002223', '002236', '002304', '002372', '002415', '002422', '002430', '002508', '002532', '002558', '002572', '002601', '002966', '300628', '300760', '300979']"
60,深证治理,zs,40,"['000049', '000063', '000333', '000338', '000538', '000568', '000651', '000661', '000708', '000786', '000807', '000830', '000848', '000858', '000895', '000921', '000932', '000963', '002001', '002050', '002179', '002236', '002304', '002371', '002372', '002415', '002475', '002595', '002601', '002709', '002841', '002925', '300015', '300124', '300274', '300316', '300408', '300750', '300760', '300896']"
61,深证价值,zs,100,"['000001', '000027', '000063', '000100', '000157', '000166', '000333', '000338', '000423', '000425', '000513', '000528', '000537', '000538', '000539', '000568', '000591', '000598', '000617', '000623', '000625', '000630', '000651', '000661', '000683', '000703', '000708', '000709', '000725', '000728', '000776', '000783', '000785', '000786', '000807', '000830', '000877', '000883', '000887', '000895', '000921', '000932', '000933', '000937', '000958', '000959', '000960', '000983', '000987', '001286', '001289', '001872', '001965', '001979', '002001', '002027', '002032', '002056', '002064', '002078', '002080', '002120', '002128', '002142', '002202', '002236', '002244', '002266', '002271', '002299', '002304', '002318', '002352', '002353', '002372', '002422', '002423', '002429', '002500', '002508', '002532', '002555', '002594', '002601', '002608', '002648', '002673', '002714', '002756', '002831', '002939', '002966', '003816', '300070', '300146', '300390', '300433', '300628', '300724', '300919']"
62,深次新股,zs,100,"['001239', '001277', '001279', '001306', '001326', '001335', '001356', '001358', '001359', '001376', '001378', '001379', '001382', '001387', '001389', '001390', '001391', '001395', '001400', '300784', '301173', '301251', '301275', '301392', '301413', '301421', '301458', '301459', '301469', '301479', '301489', '301500', '301501', '301502', '301507', '301508', '301516', '301517', '301520', '301522', '301525', '301526', '301528', '301529', '301535', '301536', '301538', '301539', '301548', '301550', '301551', '301552', '301555', '301556', '301557', '301558', '301559', '301560', '301565', '301566', '301567', '301568', '301571', '301577', '301578', '301580', '301581', '301585', '301586', '301587', '301588', '301589', '301590', '301591', '301592', '301595', '301596', '301598', '301600', '301601', '301602', '301603', '301606', '301607', '301608', '301611', '301613', '301616', '301617', '301618', '301622', '301626', '301628', '301629', '301631', '301633', '301636', '301658', '301662', '301665']"
63,深证创新,zs,100,"['000063', '000400', '000550', '000625', '000682', '000821', '000963', '000977', '000997', '002001', '002008', '002028', '002049', '002050', '002063', '002074', '002138', '002139', '002152', '002156', '002179', '002230', '002236', '002262', '002273', '002281', '002294', '002296', '002315', '002334', '002335', '002371', '002396', '002402', '002415', '002422', '002463', '002594', '002595', '002600', '002625', '002653', '002773', '002821', '002837', '002851', '002916', '002920', '002970', '300002', '300012', '300014', '300033', '300034', '300054', '300113', '300115', '300124', '300136', '300206', '300207', '300298', '300308', '300346', '300373', '300378', '300394', '300408', '300446', '300457', '300482', '300489', '300496', '300525', '300529', '300573', '300604', '300627', '300628', '300633', '300634', '300638', '300661', '300679', '300693', '300705', '300750', '300751', '300760', '300776', '300797', '300832', '300866', '300896', '301165', '301195', '301269', '301308', '301589', '301607']"
64,消费100,zs,100,"['000063', '000100', '000333', '000538', '000568', '000625', '000661', '000725', '000858', '000876', '000895', '000938', '000963', '000977', '002001', '002027', '002032', '002049', '002050', '002179', '002180', '002230', '002236', '002241', '002252', '002304', '002311', '002352', '002371', '002415', '002422', '002463', '002475', '002594', '002600', '002714', '002920', '002938', '300015', '300033', '300122', '300308', '300347', '300394', '300408', '300433', '300442', '300498', '300502', '300628', '300760', '300765', '300782', '300832', '300896', '300979', '300999', '600050', '600066', '600161', '600183', '600196', '600233', '600276', '600332', '600398', '600522', '600584', '600600', '600660', '600690', '600703', '600745', '600845', '600887', '601058', '601127', '601138', '601360', '601607', '601633', '601689', '603019', '603195', '603198', '603259', '603288', '603369', '603392', '603501', '603605', '603986', '605499', '688008', '688012', '688036', '688111', '688169', '688256', '688981']"
65,资源优势,zs,100,"['000059', '000060', '000426', '000552', '000603', '000629', '000630', '000657', '000723', '000758', '000762', '000807', '000878', '000923', '000930', '000933', '000937', '000960', '000968', '000983', '001286', '002128', '002145', '002155', '002171', '002182', '002203', '002221', '002237', '002340', '002460', '002466', '002738', '300587', '300618', '300861', '600010', '600028', '600111', '600123', '600157', '600188', '600219', '600259', '600295', '600338', '600348', '600362', '600395', '600456', '600459', '600489', '600497', '600500', '600546', '600547', '600549', '600583', '600595', '600649', '600688', '600740', '600803', '600871', '600888', '600925', '600938', '600941', '600971', '600988', '600997', '601001', '601021', '601088', '601168', '601212', '601225', '601600', '601609', '601666', '601699', '601702', '601728', '601808', '601857', '601898', '601899', '601918', '601958', '601969', '603033', '603212', '603505', '603688', '603826', '603979', '603993', '603995', '688303', '688598']"
66,国证2000,zs,0,['']
67,国证成长,zs,332,"['000009', '000032', '000034', '000100', '000301', '000403', '000408', '000423', '000426', '000568', '000596', '000625', '000683', '000725', '000733', '000762', '000786', '000792', '000807', '000830', '000831', '000858', '000878', '000893', '000921', '000933', '000937', '000966', '000970', '000983', '000987', '000997', '001203', '001286', '001308', '001389', '001914', '002049', '002050', '002056', '002064', '002074', '002129', '002131', '002155', '002176', '002179', '002223', '002236', '002240', '002244', '002249', '002252', '002266', '002312', '002318', '002320', '002340', '002353', '002371', '002402', '002407', '002409', '002429', '002432', '002459', '002460', '002466', '002472', '002475', '002484', '002497', '002506', '002517', '002518', '002541', '002572', '002594', '002597', '002601', '002608', '002625', '002648', '002690', '002709', '002738', '002747', '002756', '002773', '002821', '002831', '002837', '002850', '002865', '002867', '002906', '002920', '002978', '003031', '300002', '300009', '300014', '300015', '300037', '300059', '300073', '300118', '300122', '300124', '300146', '300223', '300274', '300298', '300308', '300316', '300346', '300373', '300390', '300394', '300395', '300438', '300442', '300450', '300457', '300482', '300487', '300496', '300568', '300573', '300601', '300604', '300623', '300628', '300633', '300661', '300666', '300672', '300724', '300748', '300750', '300751', '300760', '300763', '300775', '300776', '300777', '300803', '300832', '300866', '300896', '300919', '301015', '301029', '301035', '301165', '301301', '301358', '301498', '301589', '600010', '600023', '600032', '600039', '600089', '600096', '600098', '600111', '600116', '600132', '600141', '600150', '600157', '600160', '600188', '600256', '600295', '600309', '600312', '600361', '600392', '600395', '600415', '600426', '600436', '600438', '600456', '600460', '600499', '600500', '600519', '600546', '600547', '600549', '600563', '600583', '600584', '600596', '600623', '600660', '600675', '600702', '600707', '600732', '600737', '600740', '600754', '600760', '600779', '600795', '600803', '600809', '600872', '600873', '600905', '600933', '600938', '600977', '601012', '601058', '601168', '601225', '601233', '601375', '601600', '601689', '601699', '601702', '601717', '601808', '601816', '601857', '601865', '601898', '601899', '601918', '601919', '601958', '601969', '603025', '603027', '603056', '603077', '603129', '603179', '603185', '603195', '603198', '603225', '603236', '603259', '603260', '603290', '603305', '603338', '603369', '603392', '603444', '603456', '603486', '603529', '603565', '603568', '603596', '603605', '603606', '603613', '603659', '603799', '603806', '603816', '603868', '603871', '603899', '603939', '603979', '603993', '605090', '605111', '605117', '605358', '605499', '688005', '688006', '688012', '688017', '688032', '688036', '688037', '688041', '688050', '688052', '688063', '688072', '688082', '688099', '688111', '688120', '688122', '688126', '688139', '688153', '688172', '688188', '688200', '688213', '688223', '688248', '688249', '688271', '688278', '688281', '688295', '688297', '688301', '688303', '688349', '688361', '688363', '688385', '688390', '688472', '688516', '688568', '688578', '688599', '688617', '688676', '688777', '688778', '688981', '689009', '835185']"
68,国证价值,zs,332,"['000001', '000012', '000027', '000039', '000060', '000156', '000157', '000333', '000338', '000408', '000429', '000513', '000528', '000537', '000539', '000543', '000559', '000563', '000582', '000591', '000598', '000623', '000627', '000630', '000651', '000661', '000683', '000708', '000709', '000728', '000778', '000783', '000785', '000786', '000807', '000830', '000869', '000875', '000877', '000878', '000883', '000887', '000895', '000902', '000921', '000932', '000933', '000935', '000937', '000951', '000958', '000959', '000960', '000967', '000983', '000987', '001227', '001286', '001872', '001914', '001979', '002010', '002015', '002027', '002032', '002056', '002060', '002064', '002078', '002080', '002091', '002120', '002128', '002131', '002142', '002202', '002216', '002236', '002244', '002249', '002271', '002318', '002372', '002422', '002423', '002429', '002459', '002466', '002500', '002508', '002532', '002541', '002555', '002563', '002572', '002597', '002601', '002624', '002683', '002701', '002705', '002745', '002756', '002773', '002831', '002867', '002936', '002958', '002966', '002978', '300070', '300073', '300146', '300390', '300724', '300741', '300773', '600000', '600007', '600008', '600015', '600016', '600018', '600019', '600021', '600026', '600027', '600028', '600036', '600039', '600048', '600050', '600056', '600057', '600060', '600061', '600062', '600066', '600096', '600098', '600104', '600120', '600141', '600143', '600153', '600155', '600157', '600170', '600176', '600177', '600188', '600208', '600219', '600256', '600258', '600273', '600282', '600295', '600323', '600325', '600329', '600332', '600339', '600346', '600348', '600350', '600352', '600362', '600373', '600377', '600380', '600383', '600390', '600395', '600398', '600409', '600426', '600438', '600483', '600499', '600511', '600528', '600535', '600546', '600566', '600578', '600582', '600583', '600585', '600597', '600612', '600623', '600637', '600642', '600655', '600663', '600704', '600717', '600720', '600737', '600739', '600740', '600741', '600755', '600761', '600782', '600795', '600801', '600803', '600820', '600827', '600859', '600867', '600873', '600875', '600886', '600887', '600901', '600916', '600919', '600925', '600926', '600928', '600938', '600941', '600956', '600967', '600968', '600970', '600985', '600998', '601000', '601006', '601009', '601016', '601019', '601077', '601088', '601098', '601117', '601128', '601139', '601155', '601156', '601158', '601166', '601168', '601169', '601186', '601187', '601211', '601216', '601222', '601225', '601228', '601229', '601231', '601288', '601298', '601318', '601319', '601328', '601333', '601336', '601390', '601398', '601555', '601577', '601598', '601601', '601607', '601611', '601618', '601636', '601658', '601665', '601666', '601668', '601677', '601688', '601699', '601717', '601718', '601728', '601766', '601800', '601808', '601818', '601825', '601838', '601857', '601866', '601869', '601872', '601877', '601880', '601898', '601916', '601918', '601919', '601921', '601928', '601939', '601952', '601958', '601988', '601991', '601992', '601997', '601998', '603077', '603156', '603218', '603225', '603298', '603456', '603529', '603565', '603589', '603799', '603816', '603833', '603868', '603871', '603883', '605090', '688009', '688036', '688187', '688425', '688599', '835185']"
69,国证服务,zs,100,"['000027', '000035', '000088', '000089', '000156', '000429', '000539', '000543', '000582', '000591', '000598', '000685', '000690', '000875', '000883', '000930', '000958', '000966', '001213', '001286', '001289', '001965', '002015', '002245', '002320', '002607', '003816', '300015', '300070', '300251', '600004', '600008', '600009', '600011', '600012', '600018', '600021', '600025', '600026', '600027', '600029', '600050', '600057', '600098', '600115', '600116', '600131', '600179', '600236', '600323', '600350', '600373', '600377', '600483', '600578', '600637', '600642', '600662', '600674', '600704', '600717', '600726', '600763', '600787', '600795', '600803', '600863', '600886', '600900', '600941', '600995', '601000', '601006', '601016', '601018', '601098', '601111', '601139', '601158', '601228', '601298', '601326', '601333', '601598', '601728', '601816', '601858', '601866', '601872', '601880', '601919', '601921', '601928', '601949', '601985', '601991', '603298', '603565', '603882', '603885']"
70,国证红利,zs,50,"['000002', '000333', '000338', '000651', '000895', '001979', '002304', '002415', '600000', '600015', '600016', '600018', '600019', '600028', '600030', '600031', '600036', '600048', '600104', '600188', '600519', '600585', '600887', '600900', '600938', '601006', '601009', '601088', '601166', '601169', '601186', '601225', '601288', '601318', '601328', '601390', '601398', '601601', '601628', '601658', '601668', '601766', '601800', '601818', '601857', '601899', '601919', '601939', '601988', '601998']"
71,国证治理,zs,50,"['000002', '000333', '000568', '000661', '000807', '000858', '002050', '002179', '002304', '002372', '002415', '002601', '002709', '300015', '300124', '300316', '300750', '300760', '300896', '600089', '600132', '600188', '600298', '600309', '600426', '600486', '600519', '600660', '600690', '600803', '600845', '600887', '600900', '600938', '600941', '600989', '601012', '601088', '601138', '601225', '601288', '601318', '601328', '601398', '601600', '601601', '601899', '601919', '601939', '603605']"
72,国证基建,zs,50,"['000027', '000883', '001286', '001289', '001872', '001965', '002128', '002608', '003816', '300015', '600004', '600009', '600011', '600018', '600023', '600025', '600027', '600039', '600050', '600236', '600256', '600350', '600377', '600642', '600674', '600795', '600803', '600886', '600900', '600905', '600941', '600995', '601006', '601018', '601117', '601186', '601298', '601390', '601611', '601618', '601668', '601669', '601728', '601800', '601808', '601816', '601868', '601880', '601985', '601991']"
73,国证农业,zs,50,"['000061', '000408', '000422', '000713', '000792', '000848', '000876', '000893', '000902', '000930', '000998', '002004', '002041', '002100', '002216', '002258', '002311', '002312', '002385', '002507', '002539', '002545', '002557', '002567', '002895', '300087', '300189', '300511', '300970', '300999', '301035', '600057', '600096', '600108', '600141', '600313', '600354', '600371', '600486', '600596', '600598', '600737', '600873', '601952', '603043', '603156', '603336', '603345', '603599', '603866']"
74,能源金属,zs,49,"['000408', '000762', '000792', '000795', '000831', '000969', '000970', '002056', '002057', '002176', '002192', '002240', '002340', '002460', '002466', '002497', '002645', '002738', '002756', '300066', '300127', '300224', '300390', '300487', '300587', '300618', '300748', '300811', '300835', '301141', '301219', '301323', '600010', '600111', '600206', '600259', '600330', '600366', '600392', '600549', '600980', '603799', '603993', '605376', '688077', '688190', '688786', '836807', '873305']"
75,国证芯片,zs,30,"['002049', '002156', '002185', '002371', '300223', '300316', '300474', '300661', '300782', '301269', '600460', '600584', '600703', '600745', '603501', '603893', '603986', '688008', '688012', '688041', '688047', '688072', '688082', '688120', '688126', '688249', '688256', '688396', '688728', '688981']"
76,国证算力,zs,50,"['000034', '000063', '000066', '000938', '000977', '000988', '002065', '002230', '002236', '002261', '002281', '002335', '002368', '002415', '300017', '300212', '300223', '300308', '300383', '300394', '300442', '300458', '300474', '300502', '300613', '300620', '300628', '300672', '301165', '301308', '600131', '600498', '600522', '600536', '600602', '601138', '603019', '603893', '603986', '688008', '688041', '688047', '688099', '688110', '688256', '688385', '688521', '688525', '688608', '688798']"
77,民企100,zs,100,"['000063', '000333', '000876', '000963', '002001', '002028', '002050', '002064', '002078', '002180', '002236', '002241', '002311', '002352', '002422', '002459', '002460', '002463', '002466', '002475', '002594', '002600', '002601', '002648', '002714', '002938', '300014', '300015', '300033', '300059', '300122', '300124', '300274', '300308', '300316', '300347', '300394', '300408', '300418', '300433', '300442', '300498', '300502', '300628', '300750', '300765', '300782', '300832', '300896', '300979', '301236', '600031', '600066', '600089', '600196', '600233', '600256', '600276', '600438', '600522', '600584', '600660', '600690', '600703', '600803', '600989', '601012', '601021', '601058', '601100', '601138', '601360', '601567', '601633', '601689', '601865', '601877', '603195', '603198', '603260', '603288', '603296', '603392', '603501', '603605', '603799', '603806', '603986', '603993', '605117', '605499', '688036', '688047', '688111', '688169', '688256', '688271', '688303', '688506', '688599']"
78,在线消费,zs,50,"['000810', '000917', '002065', '002127', '002174', '002183', '002230', '002241', '002261', '002315', '002467', '002517', '002555', '002558', '002605', '002607', '002624', '002777', '002841', '300002', '300017', '300058', '300113', '300144', '300168', '300182', '300251', '300253', '300315', '300364', '300413', '300418', '300451', '300459', '300770', '300783', '300866', '300888', '301381', '301558', '600373', '600556', '600633', '600637', '600640', '600718', '603444', '603533', '603613', '603719']"
79,新硬件,zs,100,"['000021', '000100', '000333', '000969', '000977', '000988', '000997', '001308', '001696', '002006', '002008', '002049', '002139', '002185', '002222', '002230', '002232', '002236', '002241', '002273', '002402', '002405', '002414', '002415', '002421', '002432', '002444', '002456', '002611', '002698', '002747', '002881', '002959', '002990', '300007', '300024', '300048', '300077', '300079', '300098', '300115', '300124', '300131', '300183', '300184', '300185', '300223', '300229', '300296', '300327', '300607', '300638', '300672', '300857', '301325', '301510', '301536', '600171', '600271', '600316', '600330', '600363', '600690', '600699', '600718', '600728', '600835', '600839', '601127', '601138', '601231', '601360', '601608', '601700', '601965', '603019', '603083', '603236', '603486', '603583', '603766', '603786', '688017', '688018', '688100', '688169', '688208', '688220', '688256', '688297', '688322', '688327', '688333', '688343', '688400', '688433', '688475', '688608', '688686', '688766']"
80,科技100,zs,100,"['002007', '002008', '002025', '002028', '002032', '002049', '002050', '002056', '002064', '002065', '002080', '002138', '002156', '002179', '002185', '002202', '002223', '002230', '002236', '002241', '002262', '002268', '002273', '002281', '002312', '002340', '002371', '002372', '002373', '002407', '002408', '002409', '002410', '002414', '002415', '002460', '002463', '002465', '002466', '002531', '002594', '002600', '002625', '002812', '002821', '002916', '002920', '003022', '003031', '003035', '003816', '300001', '300002', '300003', '300014', '300017', '300024', '300033', '300037', '300054', '300059', '300070', '300115', '300124', '300136', '300142', '300207', '300253', '300274', '300316', '300346', '300390', '300394', '300395', '300408', '300433', '300442', '300502', '300529', '300558', '300567', '300601', '300604', '300628', '300735', '300750', '300763', '300776', '300782', '300832', '300896', '301165', '301236', '301269', '301308', '301358', '301536', '301551', '301611', '302132']"
81,银河99,zs,99,"['000333', '000338', '000568', '000596', '000651', '000858', '000975', '000977', '002001', '002028', '002050', '002142', '002179', '002311', '002371', '002415', '002463', '002475', '002594', '002648', '002714', '300014', '300015', '300059', '300124', '300274', '300308', '300394', '300408', '300498', '300502', '300750', '300760', '600000', '600009', '600011', '600030', '600031', '600036', '600048', '600066', '600150', '600276', '600309', '600406', '600415', '600436', '600489', '600519', '600547', '600660', '600690', '600760', '600795', '600809', '600900', '600905', '600919', '600926', '600938', '601009', '601021', '601058', '601127', '601138', '601166', '601169', '601211', '601225', '601229', '601288', '601318', '601328', '601336', '601398', '601600', '601601', '601628', '601668', '601688', '601728', '601766', '601816', '601838', '601857', '601899', '601988', '601989', '603259', '603288', '603369', '603501', '603993', '605499', '688012', '688036', '688041', '688111', '688256']"
82,中创100,zs,100,"['002001', '002007', '002027', '002028', '002032', '002049', '002050', '002064', '002074', '002078', '002128', '002129', '002142', '002156', '002179', '002180', '002202', '002223', '002230', '002236', '002241', '002252', '002271', '002294', '002304', '002311', '002340', '002352', '002371', '002384', '002414', '002415', '002422', '002459', '002460', '002463', '002466', '002475', '002493', '002532', '002555', '002594', '002595', '002600', '002601', '002625', '002648', '002653', '002709', '002714', '002736', '002812', '002916', '002920', '002938', '002939', '002945', '003816', '300014', '300015', '300033', '300059', '300122', '300124', '300207', '300223', '300251', '300274', '300308', '300316', '300339', '300347', '300394', '300408', '300413', '300418', '300433', '300442', '300450', '300474', '300476', '300498', '300502', '300628', '300661', '300750', '300759', '300760', '300765', '300782', '300832', '300866', '300896', '300919', '300979', '300999', '301236', '301269', '301308', '302132']"
83,央视50,zs,50,"['000002', '000049', '000333', '000423', '000538', '000596', '000651', '000726', '000848', '000895', '002008', '002038', '002120', '002230', '002294', '002410', '002415', '300003', '300024', '300070', '300124', '300136', '300183', '300244', '600016', '600036', '600085', '600104', '600196', '600276', '600398', '600519', '600522', '600535', '600563', '600585', '600600', '600660', '600690', '600887', '601088', '601166', '601318', '601398', '601601', '601607', '601939', '601988', '603160', '603986']"
84,腾讯济安,zs,100,"['000521', '000528', '000651', '000685', '000726', '000858', '000960', '001872', '002001', '002048', '002106', '002215', '002223', '002267', '002273', '002283', '002345', '002438', '002461', '002533', '002540', '002543', '002545', '002588', '002594', '002608', '002993', '300196', '300360', '300443', '300677', '300750', '300760', '300815', '301345', '600035', '600050', '600060', '600064', '600073', '600096', '600104', '600153', '600233', '600258', '600273', '600428', '600461', '600475', '600480', '600483', '600487', '600519', '600522', '600582', '600595', '600623', '600690', '600741', '600757', '600761', '600861', '600866', '600873', '601058', '601101', '601156', '601211', '601311', '601328', '601598', '601601', '601615', '601668', '601677', '601688', '601717', '601800', '601857', '601877', '601919', '601985', '603187', '603218', '603309', '603367', '603444', '603508', '603993', '603995', '605009', '605080', '605305', '605507', '688080', '688082', '688252', '688508', '688558', '688578']"
85,中华A80,zs,80,"['000001', '000063', '000333', '000568', '000651', '000725', '000858', '002142', '002304', '002352', '002371', '002415', '002475', '002594', '002714', '003816', '300059', '300124', '300274', '300498', '300750', '300760', '300999', '600000', '600016', '600018', '600019', '600025', '600028', '600030', '600031', '600036', '600050', '600104', '600150', '600276', '600309', '600406', '600436', '600519', '600690', '600809', '600887', '600900', '600905', '600919', '601012', '601066', '601088', '601127', '601138', '601166', '601225', '601288', '601318', '601319', '601328', '601390', '601398', '601601', '601628', '601633', '601658', '601668', '601728', '601766', '601816', '601818', '601857', '601888', '601899', '601919', '601985', '601988', '601998', '603259', '603288', '688041', '688111', '688256']"
86,金融科技,zs,57,"['000555', '000948', '000997', '002017', '002065', '002104', '002152', '002642', '002649', '002657', '002987', '003040', '300033', '300059', '300085', '300130', '300229', '300231', '300333', '300339', '300348', '300377', '300380', '300386', '300465', '300468', '300541', '300542', '300551', '300579', '300663', '300674', '300773', '300803', '300872', '300941', '301153', '301208', '600446', '600570', '600571', '600850', '601519', '603106', '603123', '603171', '603232', '603383', '603927', '688031', '688118', '688201', '688207', '688318', '688588', '688590', '920799']"
87,富时A50,zs,50,"['000001', '000568', '000651', '000858', '002352', '002371', '002475', '002594', '002714', '003816', '300059', '300750', '300760', '600000', '600028', '600030', '600036', '600276', '600309', '600406', '600519', '600690', '600809', '600887', '600900', '600919', '601088', '601138', '601166', '601225', '601288', '601318', '601319', '601328', '601398', '601601', '601658', '601668', '601766', '601816', '601818', '601857', '601899', '601919', '601939', '601985', '601988', '601998', '603288', '688041']"
