2025-09-18 10:40:10.855 | INFO     | __main__:create_database_and_tables:251 | 🚀 开始创建数据库和表结构 (drop_existing=True)
2025-09-18 10:40:10.855 | SUCCESS  | __main__:find_env_file:78 | ✅ 找到环境文件: D:\MyData\GITHUB\mystocks\.env
2025-09-18 10:40:10.856 | INFO     | __main__:load_env_config:113 | 🔍 开始加载环境配置文件: D:\MyData\GITHUB\mystocks\.env
2025-09-18 10:40:10.856 | SUCCESS  | __main__:load_env_config:118 | ✓ 环境文件存在: D:\MyData\GITHUB\mystocks\.env
2025-09-18 10:40:10.856 | INFO     | __main__:load_env_config:123 | 📄 读取到 32 行配置
2025-09-18 10:40:10.856 | SUCCESS  | __main__:load_env_config:156 | ✓ 环境配置加载成功! 耗时: 0.000s
2025-09-18 10:40:10.857 | INFO     | __main__:load_env_config:157 | 🔗 数据库连接信息: root@localhost:3306
2025-09-18 10:40:10.857 | INFO     | __main__:create_database_and_tables:265 | 🔗 连接数据库: root@localhost:3306
2025-09-18 10:40:10.957 | SUCCESS  | __main__:create_database_and_tables:272 | ✓ 数据库连接成功
2025-09-18 10:40:10.957 | INFO     | __main__:create_database_and_tables:286 | 📄 将执行 10 条 SQL 命令
2025-09-18 10:40:10.958 | INFO     | __main__:create_database_and_tables:296 | 📁 [1/10] 创建数据库: db_monitor
2025-09-18 10:40:10.964 | INFO     | __main__:create_database_and_tables:298 | 🔄 [2/10] 切换到数据库: db_monitor
2025-09-18 10:40:10.967 | WARNING  | __main__:create_database_and_tables:303 | 🗑️ [3/10] 删除表
2025-09-18 10:40:11.055 | WARNING  | __main__:create_database_and_tables:303 | 🗑️ [4/10] 删除表
2025-09-18 10:40:11.144 | WARNING  | __main__:create_database_and_tables:303 | 🗑️ [5/10] 删除表
2025-09-18 10:40:11.226 | WARNING  | __main__:create_database_and_tables:303 | 🗑️ [6/10] 删除表
2025-09-18 10:40:11.308 | INFO     | __main__:create_database_and_tables:301 | 📊 [7/10] 创建表: table_creation_log
